id,gender,demographics,low_income,school_year,grade,school,teacher,teacher_id,subject,math_ability,english_ability,boy,moy,eoy,state_exam,state_exam_score
558,female,3,1,2004,1,School C,Teacher 2,41,english,61,62,164,178,185,Pass,79
558,female,3,1,2005,2,School C,Teacher 3,45,math,61,70,180,188,194,Pass,41
558,female,3,1,2005,2,School C,Teacher 3,45,english,61,70,182,189,194,Pass,74
558,female,3,1,2006,3,School C,Teacher 3,48,math,56,65,194,202,207,Pass,73
558,female,3,1,2006,3,School C,Teacher 3,48,english,56,65,194,204,207,Pass,81
558,female,3,1,2007,4,School C,Teacher 2,50,math,61,73,203,209,214,Pass,40
558,female,3,1,2007,4,School C,Teacher 2,50,english,61,73,207,210,212,Pass,72
558,female,3,1,2008,5,School C,Teacher 2,53,math,51,68,215,225,230,Pass Plus,86
558,female,3,1,2008,5,School C,Teacher 2,53,english,51,68,212,219,222,Pass Plus,90
559,female,2,0,2003,0,School A,Teacher 1,1,math,73,68,149,160,167,Pass Plus,89
559,female,2,0,2003,0,School A,Teacher 1,1,english,73,68,147,160,167,Pass Plus,89
559,female,2,0,2004,1,School A,Teacher 2,5,math,73,76,170,180,187,Pass Plus,93
559,female,2,0,2004,1,School A,Teacher 2,5,english,73,76,169,181,187,Pass Plus,96
559,female,2,0,2005,2,School A,Teacher 1,7,math,68,76,185,192,198,Pass,81
559,female,2,0,2005,2,School A,Teacher 1,7,english,68,76,185,194,199,Pass Plus,86
559,female,2,0,2006,3,School A,Teacher 3,12,math,68,76,196,202,208,Pass,81
559,female,2,0,2006,3,School A,Teacher 3,12,english,68,76,199,204,206,Pass,79
559,female,2,0,2007,4,School A,Teacher 2,14,math,63,71,208,215,220,Pass,78
559,female,2,0,2007,4,School A,Teacher 2,14,english,63,71,206,212,213,Pass Plus,85
559,female,2,0,2008,5,School A,Teacher 1,16,math,68,71,216,220,224,Pass,64
559,female,2,0,2008,5,School A,Teacher 1,16,english,68,71,214,217,220,Pass,76
560,female,3,0,2003,0,School B,Teacher 1,19,math,74,69,149,164,171,Pass Plus,98
560,female,3,0,2003,0,School B,Teacher 1,19,english,74,69,147,160,167,Pass Plus,88
560,female,3,0,2004,1,School B,Teacher 1,22,math,82,77,170,180,187,Pass,79
560,female,3,0,2004,1,School B,Teacher 1,22,english,82,77,170,181,188,Pass Plus,92
560,female,3,0,2005,2,School B,Teacher 2,26,math,69,77,189,203,209,Pass Plus,100
560,female,3,0,2005,2,School B,Teacher 2,26,english,69,77,185,200,204,Pass Plus,92
560,female,3,0,2006,3,School B,Teacher 1,28,math,90,85,196,207,213,Pass Plus,100
560,female,3,0,2006,3,School B,Teacher 1,28,english,90,85,204,210,214,Pass Plus,95
560,female,3,0,2007,4,School B,Teacher 2,32,math,77,85,219,226,232,Pass Plus,94
560,female,3,0,2007,4,School B,Teacher 2,32,english,77,85,214,216,218,Pass Plus,91
560,female,3,0,2008,5,School B,Teacher 2,35,math,90,80,222,226,230,Pass,82
560,female,3,0,2008,5,School B,Teacher 2,35,english,90,80,218,222,224,Pass Plus,95
561,male,2,0,2003,0,School C,Teacher 3,39,math,45,45,138,151,159,Pass,41
561,male,2,0,2003,0,School C,Teacher 3,39,english,45,45,139,151,158,Pass,41
561,male,2,0,2004,1,School C,Teacher 3,42,math,50,50,160,170,177,Fail,27
561,male,2,0,2004,1,School C,Teacher 3,42,english,50,50,160,173,179,Pass,46
561,male,2,0,2005,2,School C,Teacher 3,45,math,40,55,176,184,190,Fail,31
561,male,2,0,2005,2,School C,Teacher 3,45,english,40,55,176,184,188,Fail,25
561,male,2,0,2006,3,School C,Teacher 1,46,math,45,50,186,197,202,Fail,35
561,male,2,0,2006,3,School C,Teacher 1,46,english,45,50,188,198,201,Pass,44
561,male,2,0,2007,4,School C,Teacher 2,50,math,48,58,200,205,209,Fail,17
561,male,2,0,2007,4,School C,Teacher 2,50,english,48,58,201,204,207,Pass,42
561,male,2,0,2008,5,School C,Teacher 1,52,math,40,53,210,218,222,Pass,47
561,male,2,0,2008,5,School C,Teacher 1,52,english,40,53,206,212,214,Fail,24
562,female,4,0,2003,0,School B,Teacher 1,19,math,48,63,139,153,161,Pass,51
562,female,4,0,2003,0,School B,Teacher 1,19,english,48,63,145,158,165,Pass Plus,91
562,female,4,0,2004,1,School B,Teacher 2,23,math,56,71,161,174,181,Pass,48
562,female,4,0,2004,1,School B,Teacher 2,23,english,56,71,167,179,185,Pass Plus,86
562,female,4,0,2005,2,School B,Teacher 2,26,math,53,71,178,190,197,Pass,67
562,female,4,0,2005,2,School B,Teacher 2,26,english,53,71,183,196,200,Pass,79
562,female,4,0,2006,3,School B,Teacher 2,29,math,64,79,191,197,202,Pass,46
562,female,4,0,2006,3,School B,Teacher 2,29,english,64,79,201,207,210,Pass Plus,92
562,female,4,0,2007,4,School B,Teacher 3,33,math,48,79,206,213,218,Pass,66
562,female,4,0,2007,4,School B,Teacher 3,33,english,48,79,210,215,217,Pass Plus,91
562,female,4,0,2008,5,School B,Teacher 3,36,math,64,79,210,219,223,Pass,57
562,female,4,0,2008,5,School B,Teacher 3,36,english,64,79,217,221,223,Pass Plus,85
563,male,3,1,2003,0,School B,Teacher 3,21,math,71,49,147,159,166,Pass,84
563,male,3,1,2003,0,School B,Teacher 3,21,english,71,49,140,149,156,Fail,31
563,male,3,1,2004,1,School B,Teacher 3,24,math,71,44,169,181,188,Pass Plus,92
563,male,3,1,2004,1,School B,Teacher 3,24,english,71,44,158,171,176,Fail,24
563,male,3,1,2005,2,School B,Teacher 1,25,math,71,49,184,196,203,Pass Plus,90
563,male,3,1,2005,2,School B,Teacher 1,25,english,71,49,174,181,186,Fail,18
563,male,3,1,2006,3,School B,Teacher 3,30,math,79,44,197,205,210,Pass Plus,87
563,male,3,1,2006,3,School B,Teacher 3,30,english,79,44,186,195,197,Fail,28
563,male,3,1,2007,4,School B,Teacher 2,32,math,71,49,212,220,225,Pass Plus,97
563,male,3,1,2007,4,School B,Teacher 2,32,english,71,49,197,201,203,Fail,13
563,male,3,1,2008,5,School B,Teacher 1,34,math,79,44,219,223,228,Pass,81
563,male,3,1,2008,5,School B,Teacher 1,34,english,79,44,203,209,211,Fail,17
564,female,3,0,2003,0,School B,Teacher 3,21,math,55,48,141,154,162,Pass,54
564,female,3,0,2003,0,School B,Teacher 3,21,english,55,48,140,149,155,Fail,29
564,female,3,0,2004,1,School B,Teacher 3,24,math,60,43,164,176,184,Pass,79
564,female,3,0,2004,1,School B,Teacher 3,24,english,60,43,158,170,176,Fail,29
564,female,3,0,2005,2,School B,Teacher 2,26,math,60,48,180,192,198,Pass,77
564,female,3,0,2005,2,School B,Teacher 2,26,english,60,48,173,186,191,Pass,56
564,female,3,0,2006,3,School B,Teacher 2,29,math,68,56,193,199,204,Pass,52
564,female,3,0,2006,3,School B,Teacher 2,29,english,68,56,190,200,202,Pass,57
564,female,3,0,2007,4,School B,Teacher 2,32,math,55,61,208,215,220,Pass,76
564,female,3,0,2007,4,School B,Teacher 2,32,english,55,61,202,205,208,Fail,37
564,female,3,0,2008,5,School B,Teacher 1,34,math,68,56,213,217,221,Pass,44
564,female,3,0,2008,5,School B,Teacher 1,34,english,68,56,208,213,215,Fail,36
565,female,4,0,2003,0,School C,Teacher 2,38,math,68,71,146,158,165,Pass,75
565,female,4,0,2003,0,School C,Teacher 2,38,english,68,71,148,161,168,Pass Plus,98
565,female,4,0,2004,1,School C,Teacher 2,41,math,68,79,168,179,187,Pass Plus,87
565,female,4,0,2004,1,School C,Teacher 2,41,english,68,79,171,186,194,Pass Plus,93
565,female,4,0,2005,2,School C,Teacher 3,45,math,68,87,182,190,196,Pass,67
565,female,4,0,2005,2,School C,Teacher 3,45,english,68,87,192,197,202,Pass Plus,97
565,female,4,0,2006,3,School C,Teacher 3,48,math,63,82,196,204,210,Pass Plus,86
565,female,4,0,2006,3,School C,Teacher 3,48,english,63,82,202,215,217,Pass Plus,100
565,female,4,0,2007,4,School C,Teacher 1,49,math,68,90,206,216,221,Pass,81
565,female,4,0,2007,4,School C,Teacher 1,49,english,68,90,218,223,224,Pass Plus,100
565,female,4,0,2008,5,School C,Teacher 2,53,math,71,90,218,229,233,Pass Plus,100
565,female,4,0,2008,5,School C,Teacher 2,53,english,71,90,224,239,242,Pass Plus,91
566,male,4,1,2003,0,School C,Teacher 3,39,math,29,26,131,145,153,Fail,12
566,male,4,1,2003,0,School C,Teacher 3,39,english,29,26,132,145,151,Fail,4
566,male,4,1,2004,1,School C,Teacher 3,42,math,34,31,155,164,170,Fail,7
566,male,4,1,2004,1,School C,Teacher 3,42,english,34,31,154,166,172,Fail,7
566,male,4,1,2005,2,School C,Teacher 2,44,math,24,36,171,179,184,Fail,0
566,male,4,1,2005,2,School C,Teacher 2,44,english,24,36,169,180,185,Fail,9
566,male,4,1,2006,3,School C,Teacher 3,48,math,29,41,181,190,195,Fail,28
566,male,4,1,2006,3,School C,Teacher 3,48,english,29,41,184,195,198,Fail,32
566,male,4,1,2007,4,School C,Teacher 2,50,math,29,49,194,198,203,Fail,4
566,male,4,1,2007,4,School C,Teacher 2,50,english,29,49,197,201,203,Fail,12
566,male,4,1,2008,5,School C,Teacher 3,54,math,24,44,203,210,214,Fail,17
566,male,4,1,2008,5,School C,Teacher 3,54,english,24,44,203,210,212,Fail,24
567,male,3,0,2003,0,School A,Teacher 3,3,math,65,67,145,161,168,Pass Plus,86
567,male,3,0,2003,0,School A,Teacher 3,3,english,65,67,146,159,166,Pass,80
567,male,3,0,2004,1,School A,Teacher 1,4,math,75,75,166,178,186,Pass,81
567,male,3,0,2004,1,School A,Teacher 1,4,english,75,75,169,180,187,Pass Plus,88
567,male,3,0,2005,2,School A,Teacher 3,9,math,65,75,185,195,201,Pass Plus,85
567,male,3,0,2005,2,School A,Teacher 3,9,english,65,75,184,192,196,Pass,75
567,male,3,0,2006,3,School A,Teacher 1,10,math,75,70,195,203,208,Pass Plus,85
567,male,3,0,2006,3,School A,Teacher 1,10,english,75,70,196,203,206,Pass,75
567,male,3,0,2007,4,School A,Teacher 3,15,math,65,70,211,218,223,Pass,81
567,male,3,0,2007,4,School A,Teacher 3,15,english,65,70,206,209,211,Pass,73
567,male,3,0,2008,5,School A,Teacher 3,18,math,75,65,217,221,225,Pass,61
567,male,3,0,2008,5,School A,Teacher 3,18,english,75,65,211,215,217,Pass,69
568,male,4,0,2003,0,School B,Teacher 1,19,math,26,23,130,145,153,Fail,14
568,male,4,0,2003,0,School B,Teacher 1,19,english,26,23,131,145,151,Fail,12
568,male,4,0,2004,1,School B,Teacher 2,23,math,34,31,153,167,174,Fail,14
568,male,4,0,2004,1,School B,Teacher 2,23,english,34,31,154,167,172,Fail,15
568,male,4,0,2005,2,School B,Teacher 3,27,math,31,36,171,179,184,Fail,2
568,male,4,0,2005,2,School B,Teacher 3,27,english,31,36,169,180,185,Fail,9
568,male,4,0,2006,3,School B,Teacher 1,28,math,29,41,184,194,199,Fail,18
568,male,4,0,2006,3,School B,Teacher 1,28,english,29,41,184,193,197,Fail,24
568,male,4,0,2007,4,School B,Teacher 1,31,math,39,46,194,203,207,Fail,11
568,male,4,0,2007,4,School B,Teacher 1,31,english,39,46,196,203,206,Fail,23
568,male,4,0,2008,5,School B,Teacher 3,36,math,34,51,206,215,220,Fail,34
568,male,4,0,2008,5,School B,Teacher 3,36,english,34,51,205,212,213,Fail,35
569,female,5,0,2003,0,School A,Teacher 2,2,math,10,20,120,138,146,Fail,10
569,female,5,0,2003,0,School A,Teacher 2,2,english,10,20,129,143,150,Fail,7
569,female,5,0,2004,1,School A,Teacher 1,4,math,18,28,146,160,166,Fail,5
569,female,5,0,2004,1,School A,Teacher 1,4,english,18,28,153,165,170,Fail,4
569,female,5,0,2005,2,School A,Teacher 1,7,math,15,33,164,171,177,Fail,0
569,female,5,0,2005,2,School A,Teacher 1,7,english,15,33,167,179,184,Fail,12
569,female,5,0,2006,3,School A,Teacher 2,11,math,13,38,176,186,191,Fail,3
569,female,5,0,2006,3,School A,Teacher 2,11,english,13,38,183,188,191,Fail,2
569,female,5,0,2007,4,School A,Teacher 2,14,math,20,33,186,195,199,Fail,3
569,female,5,0,2007,4,School A,Teacher 2,14,english,20,33,191,199,201,Fail,0
569,female,5,0,2008,5,School A,Teacher 1,16,math,18,38,198,201,204,Fail,7
569,female,5,0,2008,5,School A,Teacher 1,16,english,18,38,200,207,209,Fail,9
570,male,4,0,2003,0,School A,Teacher 2,2,math,35,40,134,148,156,Fail,18
570,male,4,0,2003,0,School A,Teacher 2,2,english,35,40,137,150,157,Fail,36
570,male,4,0,2004,1,School A,Teacher 2,5,math,43,48,157,167,173,Fail,24
570,male,4,0,2004,1,School A,Teacher 2,5,english,43,48,159,172,178,Fail,39
570,male,4,0,2005,2,School A,Teacher 2,8,math,30,53,174,185,191,Fail,28
570,male,4,0,2005,2,School A,Teacher 2,8,english,30,53,175,183,188,Fail,31
570,male,4,0,2006,3,School A,Teacher 2,11,math,48,48,183,193,198,Fail,14
570,male,4,0,2006,3,School A,Teacher 2,11,english,48,48,187,192,195,Fail,10
570,male,4,0,2007,4,School A,Teacher 2,14,math,35,43,201,209,214,Fail,29
570,male,4,0,2007,4,School A,Teacher 2,14,english,35,43,195,203,205,Fail,24
570,male,4,0,2008,5,School A,Teacher 2,17,math,53,48,205,212,217,Fail,17
570,male,4,0,2008,5,School A,Teacher 2,17,english,53,48,204,210,212,Fail,15
571,female,4,0,2003,0,School B,Teacher 1,19,math,61,68,144,158,166,Pass Plus,86
571,female,4,0,2003,0,School B,Teacher 1,19,english,61,68,147,160,167,Pass Plus,87
571,female,4,0,2004,1,School B,Teacher 1,22,math,69,76,166,175,182,Pass,47
571,female,4,0,2004,1,School B,Teacher 1,22,english,69,76,170,181,187,Pass Plus,91
571,female,4,0,2005,2,School B,Teacher 1,25,math,56,76,183,196,202,Pass Plus,92
571,female,4,0,2005,2,School B,Teacher 1,25,english,56,76,185,192,197,Pass,77
571,female,4,0,2006,3,School B,Teacher 1,28,math,77,71,192,202,208,Pass,75
571,female,4,0,2006,3,School B,Teacher 1,28,english,77,71,197,203,206,Pass,78
571,female,4,0,2007,4,School B,Teacher 2,32,math,64,71,212,219,224,Pass Plus,95
571,female,4,0,2007,4,School B,Teacher 2,32,english,64,71,207,209,211,Pass,74
571,female,4,0,2008,5,School B,Teacher 1,34,math,77,66,216,220,225,Pass,58
571,female,4,0,2008,5,School B,Teacher 1,34,english,77,66,211,215,217,Pass,58
572,female,1,0,2003,0,School A,Teacher 2,2,math,51,53,140,154,162,Pass,57
572,female,1,0,2003,0,School A,Teacher 2,2,english,51,53,142,154,161,Pass,67
572,female,1,0,2004,1,School A,Teacher 3,6,math,59,61,162,172,179,Pass,46
572,female,1,0,2004,1,School A,Teacher 3,6,english,59,61,164,174,181,Pass,51
572,female,1,0,2005,2,School A,Teacher 2,8,math,46,61,180,191,196,Pass,65
572,female,1,0,2005,2,School A,Teacher 2,8,english,46,61,179,186,190,Fail,38
572,female,1,0,2006,3,School A,Teacher 2,11,math,64,56,188,198,203,Pass,46
572,female,1,0,2006,3,School A,Teacher 2,11,english,64,56,190,195,198,Fail,24
572,female,1,0,2007,4,School A,Teacher 3,15,math,51,51,206,213,218,Pass,66
572,female,1,0,2007,4,School A,Teacher 3,15,english,51,51,198,202,204,Fail,19
572,female,1,0,2008,5,School A,Teacher 2,17,math,64,46,211,219,223,Pass,61
572,female,1,0,2008,5,School A,Teacher 2,17,english,64,46,203,210,212,Fail,16
573,female,4,0,2003,0,School C,Teacher 2,38,math,43,40,137,150,158,Fail,33
573,female,4,0,2003,0,School C,Teacher 2,38,english,43,40,137,150,157,Fail,34
573,female,4,0,2004,1,School C,Teacher 3,42,math,48,48,160,169,176,Fail,28
573,female,4,0,2004,1,School C,Teacher 3,42,english,48,48,160,172,178,Fail,34
573,female,4,0,2005,2,School C,Teacher 1,43,math,38,53,176,184,189,Fail,27
573,female,4,0,2005,2,School C,Teacher 1,43,english,38,53,175,183,188,Fail,32
573,female,4,0,2006,3,School C,Teacher 1,46,math,43,48,186,197,202,Fail,39
573,female,4,0,2006,3,School C,Teacher 1,46,english,43,48,187,197,200,Fail,39
573,female,4,0,2007,4,School C,Teacher 3,51,math,46,56,199,207,212,Fail,26
573,female,4,0,2007,4,School C,Teacher 3,51,english,46,56,200,207,210,Pass,71
573,female,4,0,2008,5,School C,Teacher 3,54,math,48,61,210,217,221,Fail,39
573,female,4,0,2008,5,School C,Teacher 3,54,english,48,61,209,216,219,Pass,70
574,male,4,0,2003,0,School C,Teacher 1,37,math,64,51,145,156,164,Pass,65
574,male,4,0,2003,0,School C,Teacher 1,37,english,64,51,141,150,156,Fail,31
574,male,4,0,2004,1,School C,Teacher 2,41,math,64,46,167,178,185,Pass,82
574,male,4,0,2004,1,School C,Teacher 2,41,english,64,46,159,172,178,Fail,38
574,male,4,0,2005,2,School C,Teacher 1,43,math,64,54,181,189,195,Pass,59
574,male,4,0,2005,2,School C,Teacher 1,43,english,64,54,176,183,188,Fail,29
574,male,4,0,2006,3,School C,Teacher 1,46,math,59,49,195,206,211,Pass Plus,94
574,male,4,0,2006,3,School C,Teacher 1,46,english,59,49,187,198,201,Pass,50
574,male,4,0,2007,4,School C,Teacher 2,50,math,72,57,205,210,215,Fail,35
574,male,4,0,2007,4,School C,Teacher 2,50,english,72,57,200,204,206,Fail,32
574,male,4,0,2008,5,School C,Teacher 1,52,math,54,52,219,226,230,Pass Plus,95
574,male,4,0,2008,5,School C,Teacher 1,52,english,54,52,206,212,214,Fail,31
575,male,2,0,2003,0,School C,Teacher 3,39,math,68,65,147,157,165,Pass,74
575,male,2,0,2003,0,School C,Teacher 3,39,english,68,65,146,156,162,Pass,71
575,male,2,0,2004,1,School C,Teacher 2,41,math,68,65,168,180,187,Pass Plus,98
575,male,2,0,2004,1,School C,Teacher 2,41,english,68,65,166,179,186,Pass Plus,92
575,male,2,0,2005,2,School C,Teacher 1,43,math,68,73,182,190,196,Pass,59
575,male,2,0,2005,2,School C,Teacher 1,43,english,68,73,184,191,195,Pass,82
575,male,2,0,2006,3,School C,Teacher 3,48,math,63,68,196,204,209,Pass,83
575,male,2,0,2006,3,School C,Teacher 3,48,english,63,68,195,206,209,Pass Plus,100
575,male,2,0,2007,4,School C,Teacher 2,50,math,68,76,206,211,216,Pass,48
575,male,2,0,2007,4,School C,Teacher 2,50,english,68,76,208,212,213,Pass Plus,87
575,male,2,0,2008,5,School C,Teacher 1,52,math,58,71,217,224,229,Pass Plus,85
575,male,2,0,2008,5,School C,Teacher 1,52,english,58,71,213,218,219,Pass,75
576,female,3,0,2003,0,School B,Teacher 2,20,math,60,62,143,155,162,Pass,52
576,female,3,0,2003,0,School B,Teacher 2,20,english,60,62,145,155,162,Pass,69
576,female,3,0,2004,1,School B,Teacher 3,24,math,60,62,165,176,184,Pass,65
576,female,3,0,2004,1,School B,Teacher 3,24,english,60,62,164,175,182,Pass,66
576,female,3,0,2005,2,School B,Teacher 3,27,math,60,62,180,188,194,Pass,49
576,female,3,0,2005,2,School B,Teacher 3,27,english,60,62,179,188,193,Pass,64
576,female,3,0,2006,3,School B,Teacher 2,29,math,55,62,193,199,205,Pass,54
576,female,3,0,2006,3,School B,Teacher 2,29,english,55,62,193,200,203,Pass,70
576,female,3,0,2007,4,School B,Teacher 1,31,math,55,62,203,212,217,Pass,50
576,female,3,0,2007,4,School B,Teacher 1,31,english,55,62,202,208,210,Pass,69
576,female,3,0,2008,5,School B,Teacher 3,36,math,60,62,213,222,226,Pass,72
576,female,3,0,2008,5,School B,Teacher 3,36,english,60,62,210,214,216,Pass,64
577,female,3,0,2003,0,School A,Teacher 1,1,math,77,77,151,161,169,Pass,84
577,female,3,0,2003,0,School A,Teacher 1,1,english,77,77,150,164,171,Pass Plus,93
577,female,3,0,2004,1,School A,Teacher 1,4,math,77,85,171,183,190,Pass Plus,96
577,female,3,0,2004,1,School A,Teacher 1,4,english,77,85,174,185,192,Pass Plus,100
577,female,3,0,2005,2,School A,Teacher 3,9,math,77,85,186,196,202,Pass Plus,87
577,female,3,0,2005,2,School A,Teacher 3,9,english,77,85,190,196,201,Pass Plus,95
577,female,3,0,2006,3,School A,Teacher 2,11,math,77,80,200,208,213,Pass Plus,96
577,female,3,0,2006,3,School A,Teacher 2,11,english,77,80,201,205,209,Pass,84
577,female,3,0,2007,4,School A,Teacher 3,15,math,77,75,211,219,224,Pass Plus,91
577,female,3,0,2007,4,School A,Teacher 3,15,english,77,75,208,211,213,Pass,79
577,female,3,0,2008,5,School A,Teacher 2,17,math,77,70,222,228,233,Pass Plus,96
577,female,3,0,2008,5,School A,Teacher 2,17,english,77,70,213,217,219,Pass,77
578,female,3,0,2003,0,School C,Teacher 3,39,math,49,54,139,152,160,Pass,49
578,female,3,0,2003,0,School C,Teacher 3,39,english,49,54,142,154,160,Pass,56
578,female,3,0,2004,1,School C,Teacher 2,41,math,54,59,161,175,182,Pass,50
578,female,3,0,2004,1,School C,Teacher 2,41,english,54,59,163,177,184,Pass,78
578,female,3,0,2005,2,School C,Teacher 3,45,math,54,67,178,186,191,Fail,31
578,female,3,0,2005,2,School C,Teacher 3,45,english,54,67,181,188,193,Pass,60
578,female,3,0,2006,3,School C,Teacher 3,48,math,49,62,191,201,206,Pass,60
578,female,3,0,2006,3,School C,Teacher 3,48,english,49,62,192,203,206,Pass,79
578,female,3,0,2007,4,School C,Teacher 2,50,math,59,70,201,206,211,Fail,19
578,female,3,0,2007,4,School C,Teacher 2,50,english,59,70,206,209,211,Pass,74
578,female,3,0,2008,5,School C,Teacher 2,53,math,44,65,214,224,229,Pass Plus,89
578,female,3,0,2008,5,School C,Teacher 2,53,english,44,65,211,219,220,Pass Plus,95
579,male,3,0,2003,0,School B,Teacher 3,21,math,58,56,143,156,163,Pass,68
579,male,3,0,2003,0,School B,Teacher 3,21,english,58,56,143,151,158,Pass,41
579,male,3,0,2004,1,School B,Teacher 1,22,math,63,51,165,174,182,Pass,53
579,male,3,0,2004,1,School B,Teacher 1,22,english,63,51,161,173,179,Pass,45
579,male,3,0,2005,2,School B,Teacher 3,27,math,53,56,181,188,194,Pass,47
579,male,3,0,2005,2,School B,Teacher 3,27,english,53,56,176,188,192,Pass,73
579,male,3,0,2006,3,School B,Teacher 2,29,math,58,61,191,197,202,Fail,36
579,male,3,0,2006,3,School B,Teacher 2,29,english,58,61,192,200,202,Pass,59
579,male,3,0,2007,4,School B,Teacher 2,32,math,48,61,204,213,218,Pass,70
579,male,3,0,2007,4,School B,Teacher 2,32,english,48,61,202,206,208,Pass,47
579,male,3,0,2008,5,School B,Teacher 1,34,math,63,56,210,214,218,Pass,41
579,male,3,0,2008,5,School B,Teacher 1,34,english,63,56,207,214,216,Pass,50
580,male,2,1,2003,0,School B,Teacher 1,19,math,49,51,139,153,161,Pass,50
580,male,2,1,2003,0,School B,Teacher 1,19,english,49,51,141,154,160,Pass,56
580,male,2,1,2004,1,School B,Teacher 3,24,math,57,59,162,175,182,Pass,57
580,male,2,1,2004,1,School B,Teacher 3,24,english,57,59,163,175,182,Pass,63
580,male,2,1,2005,2,School B,Teacher 3,27,math,54,64,179,186,192,Pass,42
580,male,2,1,2005,2,School B,Teacher 3,27,english,54,64,180,189,194,Pass,79
580,male,2,1,2006,3,School B,Teacher 2,29,math,52,64,191,197,203,Pass,45
580,male,2,1,2006,3,School B,Teacher 2,29,english,52,64,194,201,203,Pass,60
580,male,2,1,2007,4,School B,Teacher 3,33,math,49,64,202,211,216,Pass,41
580,male,2,1,2007,4,School B,Teacher 3,33,english,49,64,204,208,211,Pass,69
580,male,2,1,2008,5,School B,Teacher 1,34,math,57,64,211,214,218,Fail,31
580,male,2,1,2008,5,School B,Teacher 1,34,english,57,64,210,215,216,Pass,56
581,female,3,1,2003,0,School A,Teacher 2,2,math,32,9,132,147,155,Fail,13
581,female,3,1,2003,0,School A,Teacher 2,2,english,32,9,122,138,145,Fail,1
581,female,3,1,2004,1,School A,Teacher 2,5,math,40,17,156,165,172,Fail,4
581,female,3,1,2004,1,School A,Teacher 2,5,english,40,17,148,161,166,Fail,8
581,female,3,1,2005,2,School A,Teacher 1,7,math,27,22,173,181,186,Fail,10
581,female,3,1,2005,2,School A,Teacher 1,7,english,27,22,162,174,179,Fail,0
581,female,3,1,2006,3,School A,Teacher 1,10,math,35,27,182,192,197,Fail,18
581,female,3,1,2006,3,School A,Teacher 1,10,english,35,27,178,188,191,Fail,0
581,female,3,1,2007,4,School A,Teacher 3,15,math,32,32,196,205,209,Fail,17
581,female,3,1,2007,4,School A,Teacher 3,15,english,32,32,190,194,196,Fail,0
581,female,3,1,2008,5,School A,Teacher 1,16,math,40,27,204,207,211,Fail,1
581,female,3,1,2008,5,School A,Teacher 1,16,english,40,27,196,203,204,Fail,0
582,male,4,0,2003,0,School A,Teacher 1,1,math,58,49,143,155,163,Pass,60
582,male,4,0,2003,0,School A,Teacher 1,1,english,58,49,140,153,160,Pass,56
582,male,4,0,2004,1,School A,Teacher 3,6,math,63,57,164,174,181,Pass,54
582,male,4,0,2004,1,School A,Teacher 3,6,english,63,57,163,175,181,Pass,53
582,male,4,0,2005,2,School A,Teacher 3,9,math,53,62,181,190,196,Pass,63
582,male,4,0,2005,2,School A,Teacher 3,9,english,53,62,179,186,191,Pass,45
582,male,4,0,2006,3,School A,Teacher 2,11,math,63,57,191,200,206,Pass,58
582,male,4,0,2006,3,School A,Teacher 2,11,english,63,57,190,196,199,Fail,33
582,male,4,0,2007,4,School A,Teacher 1,13,math,58,52,206,211,216,Pass,46
582,male,4,0,2007,4,School A,Teacher 1,13,english,58,52,199,206,208,Pass,49
582,male,4,0,2008,5,School A,Teacher 2,17,math,58,57,214,222,226,Pass,73
582,male,4,0,2008,5,School A,Teacher 2,17,english,58,57,208,213,216,Pass,41
583,male,2,0,2003,0,School A,Teacher 2,2,math,32,31,133,147,155,Fail,17
583,male,2,0,2003,0,School A,Teacher 2,2,english,32,31,134,147,154,Fail,11
583,male,2,0,2004,1,School A,Teacher 1,4,math,40,39,156,169,176,Fail,30
583,male,2,0,2004,1,School A,Teacher 1,4,english,40,39,157,169,175,Fail,25
583,male,2,0,2005,2,School A,Teacher 2,8,math,37,44,173,184,190,Fail,28
583,male,2,0,2005,2,School A,Teacher 2,8,english,37,44,172,180,184,Fail,8
583,male,2,0,2006,3,School A,Teacher 2,11,math,45,39,186,195,200,Fail,29
583,male,2,0,2006,3,School A,Teacher 2,11,english,45,39,183,189,192,Fail,6
583,male,2,0,2007,4,School A,Teacher 1,13,math,42,34,200,205,209,Fail,13
583,male,2,0,2007,4,School A,Teacher 1,13,english,42,34,191,199,201,Fail,1
583,male,2,0,2008,5,School A,Teacher 1,16,math,40,39,207,212,216,Fail,22
583,male,2,0,2008,5,School A,Teacher 1,16,english,40,39,201,207,209,Fail,10
584,female,2,0,2003,0,School A,Teacher 2,2,math,58,59,142,157,164,Pass,73
584,female,2,0,2003,0,School A,Teacher 2,2,english,58,59,143,156,163,Pass,81
584,female,2,0,2004,1,School A,Teacher 3,6,math,66,67,165,174,181,Pass,46
584,female,2,0,2004,1,School A,Teacher 3,6,english,66,67,166,177,183,Pass,76
584,female,2,0,2005,2,School A,Teacher 2,8,math,53,67,182,191,197,Pass,72
584,female,2,0,2005,2,School A,Teacher 2,8,english,53,67,181,188,193,Pass,64
584,female,2,0,2006,3,School A,Teacher 1,10,math,66,62,191,201,206,Pass,56
584,female,2,0,2006,3,School A,Teacher 1,10,english,66,62,193,200,203,Pass,66
584,female,2,0,2007,4,School A,Teacher 3,15,math,58,62,207,214,219,Pass,72
584,female,2,0,2007,4,School A,Teacher 3,15,english,58,62,203,206,208,Pass,46
